champion,patch,n_picks,n_bans,n_presence_games,total_games,pick_rate,ban_rate,presence,n_games,avg_kda,avg_gold,avg_gpm,avg_dpm,avg_xp15,winrate,avg_firstblood,avg_goldat15,avg_csat15,avg_cspm,avg_firstdragon,avg_firsttower,avg_towers,avg_void_grubs,avg_barons,avg_infernals,avg_mountains,avg_clouds,avg_oceans,avg_chemtechs,avg_hextechs,avg_elders,corte,relevancia_bin,position
Kog'Maw,15.09,3,2,5,774,0.00387596899224806,0.00258397932816537,0.00645994832041343,4,6.6875,11852,291.60197500000004,785.002375,5403,0.5,0,5029.5,122.75,8.379825,0.75,0.5,5.75,1,0.25,0,0.75,0.5,0.25,0,0.5,0,0.1834625322997416,0,ADC
Lissandra,15.09,4,1,5,774,0.00516795865633075,0.00129198966408268,0.00645994832041343,4,1.147222222222222,9446.75,201.92745,497.825625,7059.75,0,0,5228.25,126,7.206575,0.5,0,2,1,0,0.5,0.25,0.25,0,0,0,0,0.1834625322997416,0,Mid
Master Yi,15.09,1,4,5,774,0.00129198966408268,0.00516795865633075,0.00645994832041343,1,6.5,12432,306.3845,393.0864,5478,0,0,6202,96,6.9841,1,1,4,3,0,1,0,0,0,1,1,0,0.1834625322997416,0,Jungle
Morgana,15.09,5,0,5,774,0.00645994832041343,0,0.00645994832041343,5,4.9,12460.8,245.94376,644.22998,6003.2,0.8,0.2,5141.6,106.6,6.5672,0.6,0.8,7.2,2.2,1,0.8,0.2,0.2,0.4,1,0.4,0,0.1834625322997416,0,Support
Senna,15.09,3,2,5,774,0.00387596899224806,0.00258397932816537,0.00645994832041343,4,3.1625,8178.5,141.84810000000002,522.68825,4372.25,0.25,0,3787,20.75,1.35855,0,0.5,3.25,1.25,0,0,0,0.5,0.25,0,0,0,0.1834625322997416,0,Support
Taric,15.09,4,1,5,774,0.00516795865633075,0.00129198966408268,0.00645994832041343,4,4.407738095238095,8680.5,134.671375,132.200325,3875.75,0.75,0,3564.5,24.75,1.21925,1,0.5,7.25,1.5,0.75,1,0.25,0,1,1,0,0,0.1834625322997416,0,Support
Twisted Fate,15.09,4,1,5,774,0.00516795865633075,0.00129198966408268,0.00645994832041343,4,4.458333333333333,12666.5,277.21025000000003,645.149125,7024,0.75,0,5524.75,120,7.2821,0.5,1,8,1.75,0.75,0.25,0,0.5,0.75,0.75,0.25,0,0.1834625322997416,0,Mid
Twitch,15.09,3,1,4,774,0.00387596899224806,0.00129198966408268,0.00516795865633075,3,1.1349206349206349,11501,251.80023333333332,481.60886666666664,5318.666666666667,0,0.3333333333333333,4660.666666666667,94.33333333333331,7.160566666666667,0.6666666666666666,0,3,1.6666666666666667,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0.1834625322997416,0,ADC
Urgot,15.09,3,1,4,774,0.00387596899224806,0.00129198966408268,0.00516795865633075,3,4.666666666666667,11313.333333333334,247.76443333333336,419.1939,6122.666666666667,0.3333333333333333,0.3333333333333333,4382,87,6.8040666666666665,1,0.6666666666666666,4.666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0,0.1834625322997416,0,Top
Vex,15.09,2,2,4,774,0.00258397932816537,0.00258397932816537,0.00516795865633075,2,3.125,10019.5,217.42685,631.34785,6762,0.5,0,4888.5,108.5,6.56725,0.5,0.5,4.5,1,0.5,0,0,0,0.5,0.5,0.5,0,0.1834625322997416,0,Mid
Brand,15.09,2,1,3,774,0.00258397932816537,0.00129198966408268,0.00387596899224806,2,9.125,13273,313.43415,994.24175,6427.5,0.5,0,6313.5,116.5,7.00135,1,0.5,6,3,0,0.5,1,1,0,0,1,0,0.1834625322997416,0,Support
Kassadin,15.09,2,1,3,774,0.00258397932816537,0.00129198966408268,0.00387596899224806,2,11.916666666666666,12568.5,332.8088,885.2574000000001,6370,0.5,0.5,4766,84.5,7.79425,1,0,4.5,3,0,0.5,0.5,0.5,1,0,0,0,0.1834625322997416,0,Mid
Nasus,15.09,2,1,3,774,0.00258397932816537,0.00129198966408268,0.00387596899224806,2,1.1,12383,251.1818,332.75845000000004,7397.5,0.5,0.5,5171,118,7.89845,0.5,0.5,6.5,2.5,1,1.5,0,0,0,0,0.5,0,0.1834625322997416,0,Top
Sona,15.09,3,0,3,774,0.00387596899224806,0,0.00387596899224806,3,2.9722222222222223,8151.333333333333,102.7328,268.60923333333335,4559,0,0.3333333333333333,3566.3333333333335,18.333333333333332,0.7970333333333334,0,0.6666666666666666,3.3333333333333335,1.6666666666666667,0,0.3333333333333333,0.6666666666666666,0,0,0.3333333333333333,0,0,0.1834625322997416,0,Support
Zilean,15.09,2,1,3,774,0.00258397932816537,0.00129198966408268,0.00387596899224806,2,14,9138.5,153.04565,158.26065,3714.5,1,0,3737,18.5,1.0485000000000002,1,1,11,1.5,1,1,0.5,0.5,0.5,0,1,0,0.1834625322997416,0,Support
Nilah,15.09,0,3,3,774,0,0.00387596899224806,0.00387596899224806,1,6,12622,269.5556,319.3016,6232,1,0,5028,142,9.9365,0,1,7,3,0,0,0,2,0,0,0,0,0.1834625322997416,0,ADC
Graves,15.09,2,0,2,774,0.00258397932816537,0,0.00258397932816537,2,2.166666666666667,13074.5,260.86695,646.1252,6086,0,0,5193.5,106.5,7.3134,1,1,3.5,1.5,0.5,0,0,1,0,0,0.5,0,0.1834625322997416,0,Jungle
Hecarim,15.09,1,1,2,774,0.00129198966408268,0.00129198966408268,0.00258397932816537,1,7.333333333333333,16607,422.9048,1064.0735,6551,1,1,6519,120,8.3472,0,1,10,3,1,0,0,1,0,0,3,0,0.1834625322997416,0,Jungle
Kayle,15.09,2,0,2,774,0.00258397932816537,0,0.00258397932816537,2,10.875,16452,430.43345,843.8503000000001,7746.5,0.5,0,6520.5,120.5,8.8485,0.5,0.5,4.5,1.5,0.5,0,0,0.5,0,0.5,0,0,0.1834625322997416,0,Top
Kled,15.09,2,0,2,774,0.00258397932816537,0,0.00258397932816537,2,15,12290,313.9512,697.9177,7180.5,1,0,5564.5,114.5,7.86075,0.5,1,9,1.5,0.5,0,1.5,0,0.5,0,1,0,0.1834625322997416,0,Top
Lux,15.09,1,1,2,774,0.00129198966408268,0.00129198966408268,0.00258397932816537,1,2.3333333333333335,8233,99.1462,233.0673,4213,0,0,3351,23,1.1415,1,0,5,0,0,1,0,1,0,1,0,0,0.1834625322997416,0,Support
Shaco,15.09,2,0,2,774,0.00258397932816537,0,0.00258397932816537,2,3.625,12081,304.3782,542.4381999999999,6272,0.5,0,6043,96.5,5.92395,0.5,0.5,5.5,1.5,0,0,0,0,0.5,0.5,0,0,0.1834625322997416,0,Jungle
Tryndamere,15.09,1,1,2,774,0.00129198966408268,0.00129198966408268,0.00258397932816537,1,0.7142857142857143,13523,265.6934,497.0215,6760,0,0,5088,114,8.2617,0,0,2,2,0,0,0,0,0,1,0,0,0.1834625322997416,0,Top
Vel'Koz,15.09,1,1,2,774,0.00129198966408268,0.00129198966408268,0.00258397932816537,1,7,11864,280.6609,874.3304,9064,1,0,5603,150,9.0435,0,0,8,1,0,1,0,0,1,0,0,0,0.1834625322997416,0,Mid
Evelynn,15.09,1,0,1,774,0.00129198966408268,0,0.00129198966408268,1,9,11903,292.3662,789.9168,5813,1,0,5522,96,6.956,0,0,9,0,1,0,0,1,0,2,0,0,0.1834625322997416,0,Jungle
Quinn,15.09,1,0,1,774,0.00129198966408268,0,0.00129198966408268,1,0.25,10867,264.3944,592.2946,7088,0,0,4668,124,7.9976,1,0,2,0,0,0,1,1,0,0,0,0,0.1834625322997416,0,Top
Samira,15.09,1,0,1,774,0.00129198966408268,0,0.00129198966408268,1,4.25,13410,341.6961,834.9117,4756,0,1,5167,102,6.5018,0,1,6,3,0,0,0,0,1,0,0,0,0.1834625322997416,0,ADC
Shyvana,15.09,1,0,1,774,0.00129198966408268,0,0.00129198966408268,1,1.6,10869,254.3687,705.2756,6403,0,0,6445,117,7.291,0,1,5,3,0,0,0,0,0,0,0,0,0.1834625322997416,0,Jungle
Singed,15.09,1,0,1,774,0.00129198966408268,0,0.00129198966408268,1,2.8,10307,252.8304,537.7556,7306,1,0,5924,115,6.6209,1,0,7,3,0,1,0,1,0,0,0,0,0.1834625322997416,0,Top
Teemo,15.09,1,0,1,774,0.00129198966408268,0,0.00129198966408268,1,3,9253,278.3929,787.2768,7245,1,1,5554,106,7.1875,0,1,11,3,0,0,0,0,0,0,1,0,0.1834625322997416,0,Top
Fizz,15.09,0,1,1,774,0,0.00129198966408268,0.00129198966408268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1834625322997416,0,Mid
Illaoi,15.09,0,1,1,774,0,0.00129198966408268,0.00129198966408268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1834625322997416,0,Top
Vi,15.1,88,330,418,637,0.13814756671899528,0.5180533751962323,0.6562009419152276,89,4.753544676297485,11692.47191011236,230.03775280898876,368.40616966292134,5923.898876404494,0.449438202247191,0.33707865168539325,5175.38202247191,104.9438202247191,6.301083146067416,0.5168539325842697,0.5168539325842697,5.865168539325842,1.4606741573033708,0.47191011235955055,0.4831460674157303,0.3595505617977528,0.29213483146067415,0.29213483146067415,0.34831460674157305,0.25842696629213485,0.10112359550561796,0.1946624803767661,1,Jungle
Varus,15.1,164,236,400,637,0.25745682888540034,0.3704866562009419,0.6279434850863422,165,5.867669552669553,13252.854545454546,288.8981472727273,702.2346163636364,5752.806060606061,0.4727272727272727,0.18181818181818185,5339.20606060606,129.6909090909091,8.538409696969698,0.5393939393939394,0.48484848484848486,5.824242424242424,1.5696969696969696,0.503030303030303,0.28484848484848485,0.43636363636363634,0.41818181818181815,0.32727272727272727,0.4424242424242424,0.34545454545454546,0.04848484848484848,0.1946624803767661,1,ADC
Rumble,15.1,137,229,366,637,0.2150706436420722,0.35949764521193095,0.5745682888540031,137,5.45751940678948,12321.897810218978,256.85786496350363,698.9296153284672,7358.992700729927,0.5912408759124088,0.1897810218978102,5175.970802919708,127.2116788321168,7.603451824817518,0.4452554744525547,0.49635036496350365,6.211678832116788,1.7445255474452557,0.5912408759124088,0.4306569343065693,0.3868613138686132,0.2773722627737226,0.35036496350364965,0.4233576642335766,0.3795620437956204,0.0583941605839416,0.1946624803767661,1,Top
Pantheon,15.1,137,219,356,637,0.2150706436420722,0.34379905808477235,0.5588697017268446,137,5.224044143204727,11953.065693430655,251.21643430656937,498.3491102189781,6041.503649635037,0.5036496350364964,0.3284671532846715,5367.299270072993,107.23357664233576,6.45035401459854,0.45255474452554745,0.5255474452554745,6.189781021897811,1.4963503649635037,0.4671532846715328,0.35036496350364965,0.35036496350364965,0.3868613138686132,0.3868613138686132,0.2773722627737226,0.31386861313868614,0.0218978102189781,0.1946624803767661,1,Top
Gwen,15.1,118,230,348,637,0.18524332810047095,0.3610675039246467,0.5463108320251178,118,4.4745392789884315,13609.347457627118,294.8745491525424,668.1000110169491,7352.372881355932,0.652542372881356,0.15254237288135594,5276.025423728814,124.28813559322032,8.200741525423728,0.5169491525423728,0.5508474576271186,7.186440677966102,1.8220338983050848,0.6779661016949152,0.4661016949152542,0.4491525423728814,0.2966101694915254,0.3474576271186441,0.4067796610169492,0.3559322033898305,0.06779661016949153,0.1946624803767661,1,Top
Taliyah,15.1,147,187,334,637,0.2307692307692308,0.29356357927786497,0.5243328100470958,148,6.537925587925588,13270.43918918919,276.96789391891895,671.3679851351351,7451.324324324324,0.527027027027027,0.23648648648648649,5463.763513513513,137.1418918918919,8.490966891891892,0.5135135135135135,0.5472972972972973,6.297297297297297,1.6756756756756757,0.5878378378378378,0.30405405405405406,0.3310810810810811,0.4391891891891892,0.3783783783783784,0.39864864864864863,0.32432432432432434,0.08783783783783784,0.1946624803767661,1,Jungle
Azir,15.1,119,199,318,637,0.1868131868131868,0.31240188383045525,0.49921507064364207,119,4.61422235560891,13798.621848739496,295.03047478991596,712.0720579831933,7478.201680672269,0.4369747899159664,0.13445378151260504,5403.638655462185,141.0924369747899,8.959157142857142,0.40336134453781514,0.5546218487394958,5.831932773109243,1.319327731092437,0.6134453781512605,0.31932773109243695,0.3949579831932773,0.35294117647058826,0.25210084033613445,0.25210084033613445,0.3949579831932773,0.04201680672268908,0.1946624803767661,1,Mid
Xin Zhao,15.1,172,146,318,637,0.27001569858712715,0.22919937205651492,0.49921507064364207,173,5.356172584640793,11680.653179190753,237.8993450867052,473.5432063583815,5826.0115606936415,0.5028901734104047,0.44508670520231214,5200.878612716763,104.28323699421964,6.377769942196532,0.5028901734104047,0.4277456647398844,5.76878612716763,1.630057803468208,0.5260115606936416,0.37572254335260113,0.3815028901734104,0.34104046242774566,0.3352601156069364,0.34104046242774566,0.4219653179190752,0.05202312138728324,0.1946624803767661,1,Jungle
Jayce,15.1,108,176,284,637,0.1695447409733124,0.27629513343799056,0.44583987441130296,109,4.4597682898141615,13584.284403669724,295.66926880733945,762.4584798165138,7358.522935779816,0.4954128440366973,0.2018348623853211,5483.6697247706425,133.75229357798165,8.544184403669725,0.44954128440366975,0.5871559633027523,6.394495412844036,1.743119266055046,0.5779816513761468,0.3302752293577982,0.3669724770642202,0.29357798165137616,0.3119266055045872,0.3394495412844037,0.3577981651376147,0.01834862385321101,0.1946624803767661,1,Top
Lucian,15.1,108,170,278,637,0.1695447409733124,0.2668759811616955,0.4364207221350079,108,5.622619047619048,14283.018518518518,313.5069962962963,788.3568740740741,5683.564814814815,0.5092592592592593,0.21296296296296297,5488.407407407408,132.62962962962962,9.164405555555556,0.46296296296296297,0.6018518518518519,6.12962962962963,1.6388888888888888,0.6018518518518519,0.3796296296296297,0.3333333333333333,0.39814814814814814,0.28703703703703703,0.32407407407407407,0.4444444444444444,0.01851851851851851,0.1946624803767661,1,ADC
Neeko,15.1,105,165,270,637,0.16483516483516483,0.25902668759811615,0.423861852433281,105,4.319554043839758,8735.52380952381,141.21510952380953,387.61707047619046,3857.342857142857,0.580952380952381,0.26666666666666666,3777.142857142858,25.82857142857143,1.4987438095238097,0.6190476190476191,0.5714285714285714,6.380952380952381,1.7047619047619047,0.6761904761904762,0.4380952380952381,0.41904761904761906,0.34285714285714286,0.3523809523809524,0.45714285714285713,0.49523809523809526,0.02857142857142857,0.1946624803767661,1,Mid
Nautilus,15.1,162,89,251,637,0.2543171114599686,0.13971742543171117,0.3940345368916798,163,4.217693962479238,7978.257668711656,118.66458588957056,208.3383337423313,3588.0490797546013,0.5153374233128835,0.2822085889570552,3582.134969325153,23.588957055214724,1.0810742331288343,0.4969325153374234,0.4723926380368098,6.128834355828221,1.4049079754601228,0.5398773006134969,0.3006134969325153,0.3496932515337423,0.32515337423312884,0.392638036809816,0.3374233128834356,0.4233128834355828,0.04294478527607362,0.1946624803767661,1,Support
Alistar,15.1,152,97,249,637,0.23861852433281008,0.152276295133438,0.390894819466248,153,5.135260400456479,7841.895424836602,114.31643594771242,156.18486470588235,3537.9869281045753,0.5424836601307189,0.24183006535947713,3480.045751633987,20.522875816993466,0.9303176470588236,0.5163398692810458,0.5228758169934641,6.3202614379084965,1.4183006535947713,0.6143790849673203,0.43137254901960786,0.45751633986928103,0.3790849673202614,0.3137254901960784,0.38562091503267976,0.3790849673202614,0.0261437908496732,0.1946624803767661,1,Support
Naafiri,15.1,108,137,245,637,0.1695447409733124,0.2150706436420722,0.38461538461538464,109,6.501823940585409,12704.91743119266,265.95927614678897,507.39029082568806,6057.0091743119265,0.5045871559633027,0.28440366972477066,5396.981651376147,108.88990825688072,6.976540366972477,0.48623853211009177,0.44954128440366975,5.862385321100917,1.5871559633027523,0.5229357798165137,0.26605504587155965,0.3761467889908257,0.3486238532110092,0.4128440366972478,0.3853211009174312,0.3394495412844037,0.06422018348623854,0.1946624803767661,1,Mid
Ezreal,15.1,128,113,241,637,0.20094191522762953,0.17739403453689168,0.3783359497645212,128,7.232942708333334,13983.4765625,301.63018515625,852.406609375,5852.09375,0.4921875,0.2109375,5339.34375,134.78125,9.0385609375,0.4921875,0.578125,6.0390625,1.5703125,0.5703125,0.3359375,0.3203125,0.328125,0.3046875,0.359375,0.4765625,0.0703125,0.1946624803767661,1,ADC
Yone,15.1,62,179,241,637,0.09733124018838304,0.28100470957613816,0.3783359497645212,62,5.313940092165899,13543.241935483871,286.2576548387097,617.1285758064516,7401.725806451613,0.5483870967741935,0.20967741935483872,5299.5161290322585,134.82258064516128,8.773846774193549,0.4032258064516129,0.4838709677419355,6.225806451612903,1.3709677419354838,0.6451612903225806,0.3064516129032258,0.3225806451612903,0.27419354838709675,0.3225806451612903,0.6129032258064516,0.27419354838709675,0.1129032258064516,0.1946624803767661,1,Mid
Braum,15.1,107,128,235,637,0.16797488226059654,0.20094191522762953,0.368916797488226,107,5.53857365376057,7740.672897196262,114.72130841121496,184.4235644859813,3601.2897196261683,0.5046728971962616,0.2523364485981308,3527.5140186915887,19.79439252336449,0.9079579439252335,0.4953271028037383,0.5046728971962616,5.869158878504673,1.6822429906542056,0.4766355140186916,0.32710280373831774,0.35514018691588783,0.3925233644859813,0.38317757009345793,0.4205607476635514,0.2897196261682243,0.07476635514018691,0.1946624803767661,1,Support
Ahri,15.1,155,77,232,637,0.24332810047095765,0.12087912087912088,0.3642072213500785,155,7.002654889912955,13234.14193548387,281.8599206451613,671.4479025806452,7521.129032258064,0.5225806451612903,0.14193548387096774,5542.522580645162,139.88387096774193,8.437769677419356,0.5483870967741935,0.5225806451612903,6.187096774193549,1.4903225806451612,0.5096774193548387,0.4387096774193549,0.4387096774193549,0.3161290322580645,0.3419354838709677,0.4064516129032258,0.32903225806451614,0.03870967741935484,0.1946624803767661,1,Mid
Kalista,15.1,47,182,229,637,0.07378335949764521,0.2857142857142857,0.35949764521193095,47,6.3102836879432624,14498.212765957447,320.8937829787234,602.2166680851063,5652.021276595745,0.5531914893617021,0.3617021276595745,5608.765957446809,134.82978723404256,9.20082340425532,0.6382978723404256,0.574468085106383,6.382978723404255,1.7872340425531914,0.7446808510638298,0.46808510638297873,0.44680851063829785,0.3617021276595745,0.574468085106383,0.44680851063829785,0.3191489361702128,0.0425531914893617,0.1946624803767661,1,ADC
Rell,15.1,164,53,217,637,0.25745682888540034,0.08320251177394035,0.34065934065934067,165,4.423323713323714,7893.951515151515,116.80577454545454,190.64022242424244,3441.2606060606063,0.4121212121212121,0.2909090909090909,3531.242424242424,21.418181818181814,1.0056018181818185,0.4484848484848485,0.42424242424242425,5.33939393939394,1.1151515151515152,0.4787878787878787,0.41818181818181815,0.37575757575757573,0.3333333333333333,0.2909090909090909,0.30303030303030304,0.2787878787878788,0.06060606060606061,0.1946624803767661,1,Support
Miss Fortune,15.1,120,96,216,637,0.18838304552590268,0.15070643642072212,0.3390894819466248,120,6.276765873015873,14181.841666666667,316.75612,705.8862008333333,5878.7,0.525,0.275,5557.841666666666,135.925,9.3588,0.5,0.525,6,1.4,0.5166666666666667,0.31666666666666665,0.25833333333333336,0.35833333333333334,0.5,0.325,0.4666666666666667,0.04166666666666666,0.1946624803767661,1,ADC
Ambessa,15.1,120,90,210,637,0.18838304552590268,0.141287284144427,0.32967032967032966,120,4.023270502645502,12400.716666666667,250.56433666666663,603.3269891666666,7408.541666666667,0.4666666666666667,0.125,5029.325,124.08333333333331,7.778404166666666,0.55,0.45,5.691666666666666,1.4916666666666667,0.5916666666666667,0.26666666666666666,0.4166666666666667,0.325,0.36666666666666664,0.5333333333333333,0.35,0.05833333333333333,0.1946624803767661,1,Top
Poppy,15.1,79,129,208,637,0.12401883830455258,0.20251177394034536,0.32653061224489793,79,5.063411693791441,10063.60759493671,176.97693797468355,320.17200253164555,4900.278481012659,0.4683544303797468,0.31645569620253167,4500.4177215189875,69.26582278481013,3.9122,0.4683544303797468,0.5443037974683544,6.2784810126582276,1.4177215189873418,0.6582278481012658,0.34177215189873417,0.4177215189873418,0.27848101265822783,0.34177215189873417,0.3670886075949367,0.5063291139240507,0.0759493670886076,0.1946624803767661,1,Top
Sejuani,15.1,112,95,207,637,0.17582417582417584,0.14913657770800628,0.3249607535321821,113,5.3059313105773285,10862.628318584071,202.42229557522123,381.7965194690265,5674.008849557522,0.415929203539823,0.36283185840707965,4953.911504424779,99.84955752212387,5.779921238938053,0.5575221238938053,0.4955752212389381,5.522123893805309,1.6371681415929205,0.5929203539823009,0.26548672566371684,0.336283185840708,0.3274336283185841,0.3805309734513274,0.415929203539823,0.30973451327433627,0.03539823008849557,0.1946624803767661,1,Jungle
Sion,15.1,125,74,199,637,0.19623233908948196,0.11616954474097332,0.31240188383045525,125,4.874904761904762,11917.024,236.39398,561.3393224,7586.656,0.472,0.16,5148.312,128.592,7.668336,0.448,0.44,5.448,1.576,0.464,0.392,0.384,0.336,0.32,0.328,0.52,0.064,0.1946624803767661,1,Top
Yorick,15.1,86,111,197,637,0.13500784929356358,0.17425431711145997,0.3092621664050236,86,2.70704134366925,13538.627906976744,282.44597441860464,677.4428755813954,7451.639534883721,0.4186046511627907,0.1511627906976744,5249.941860465116,126.27906976744184,8.441996511627908,0.5,0.6046511627906976,6.232558139534884,1.5116279069767442,0.4883720930232558,0.36046511627906974,0.4069767441860465,0.3720930232558139,0.43023255813953487,0.3023255813953488,0.27906976744186046,0.03488372093023256,0.1946624803767661,1,Top
Rakan,15.1,121,71,192,637,0.18995290423861852,0.11145996860282574,0.30141287284144425,121,5.4864817001180635,8054.611570247934,117.93698429752068,158.47632809917354,3471.2975206611573,0.4380165289256198,0.2975206611570248,3579.5537190082646,20.75206611570248,1.0624214876033058,0.4710743801652893,0.4132231404958678,5.644628099173554,1.3471074380165289,0.5619834710743802,0.33884297520661155,0.23140495867768596,0.3305785123966942,0.3636363636363637,0.2644628099173554,0.4380165289256198,0.06611570247933884,0.1946624803767661,1,Support
Viktor,15.1,102,86,188,637,0.16012558869701726,0.13500784929356358,0.29513343799058084,102,5.092378618113912,12923.656862745098,272.5459205882353,794.6211931372549,7500.205882352941,0.46078431372549017,0.14705882352941177,5374.519607843137,140.11764705882354,8.603309803921569,0.4117647058823529,0.5098039215686274,5.715686274509804,1.6470588235294117,0.5196078431372549,0.38235294117647056,0.2352941176470588,0.35294117647058826,0.29411764705882354,0.3333333333333333,0.5294117647058824,0.0196078431372549,0.1946624803767661,1,Mid
Leona,15.1,118,59,177,637,0.18524332810047095,0.09262166405023547,0.2778649921507064,118,4.427142184557439,8062.703389830508,118.59171949152542,203.8499881355932,3526.6271186440677,0.559322033898305,0.3474576271186441,3583.635593220339,22.440677966101696,1.0784262711864407,0.4406779661016949,0.576271186440678,6.38135593220339,1.61864406779661,0.5423728813559322,0.3644067796610169,0.3220338983050847,0.3813559322033898,0.4067796610169492,0.4491525423728814,0.3474576271186441,0.07627118644067797,0.1946624803767661,1,Support
Senna,15.1,106,68,174,637,0.1664050235478807,0.10675039246467818,0.2731554160125589,106,8.225314465408806,13371.67924528302,280.8778990566038,671.579687735849,5561.896226415094,0.5,0.20754716981132076,5265.084905660377,117.29245283018868,7.609876415094339,0.3679245283018868,0.33962264150943394,5.660377358490566,1.320754716981132,0.5377358490566038,0.3962264150943397,0.4433962264150943,0.2169811320754717,0.3584905660377358,0.3018867924528302,0.330188679245283,0.05660377358490566,0.1946624803767661,1,Support
Orianna,15.1,68,105,173,637,0.10675039246467818,0.16483516483516483,0.271585557299843,69,6.959765355417529,12814.304347826086,269.68886231884056,689.2444434782609,7424.289855072464,0.5652173913043478,0.11594202898550723,5397.231884057971,138.2173913043478,8.279442028985507,0.5507246376811594,0.43478260869565216,6.115942028985507,1.3478260869565215,0.6521739130434783,0.391304347826087,0.42028985507246375,0.5217391304347826,0.34782608695652173,0.2898550724637681,0.30434782608695654,0.04347826086956521,0.1946624803767661,1,Mid
Jhin,15.1,118,44,162,637,0.18524332810047095,0.06907378335949764,0.2543171114599686,119,7.767413632119514,13792.285714285714,296.0492201680672,598.5045991596638,5955.882352941177,0.46218487394957986,0.24369747899159663,5359.18487394958,131.64705882352942,8.862932773109243,0.5210084033613446,0.5378151260504201,5.92436974789916,1.546218487394958,0.48739495798319327,0.3613445378151261,0.40336134453781514,0.3613445378151261,0.40336134453781514,0.3613445378151261,0.29411764705882354,0.06722689075630252,0.1946624803767661,1,ADC
Wukong,15.1,119,37,156,637,0.1868131868131868,0.05808477237048665,0.24489795918367344,119,5.883263305322129,12049.46218487395,248.5653420168067,420.3861521008403,5906.0672268907565,0.5126050420168067,0.3025210084033613,5210.64705882353,105.47899159663864,6.541384033613445,0.46218487394957986,0.42857142857142855,5.915966386554622,1.4621848739495795,0.5378151260504201,0.40336134453781514,0.3613445378151261,0.2773109243697479,0.4117647058823529,0.42857142857142855,0.2857142857142857,0.05042016806722689,0.1946624803767661,1,Top
Kai'Sa,15.1,97,49,146,637,0.152276295133438,0.07692307692307693,0.22919937205651492,98,6.811904761904762,14502.42857142857,324.3179642857143,673.2165336734694,5694.744897959184,0.5306122448979592,0.29591836734693877,5509.010204081633,131.21428571428572,9.190925510204082,0.4897959183673469,0.40816326530612246,5.938775510204081,1.2755102040816326,0.6224489795918368,0.2857142857142857,0.336734693877551,0.40816326530612246,0.3163265306122449,0.3877551020408163,0.3673469387755102,0.03061224489795918,0.1946624803767661,1,ADC
Maokai,15.1,71,74,145,637,0.11145996860282574,0.11616954474097332,0.22762951334379905,72,4.584705687830688,10314.569444444443,187.1555430555555,466.0509236111111,5340.805555555556,0.4722222222222222,0.3611111111111111,4691.111111111111,91.69444444444444,5.083366666666667,0.4305555555555556,0.3888888888888889,5.694444444444445,1.3611111111111112,0.6111111111111112,0.2638888888888889,0.2638888888888889,0.2361111111111111,0.3888888888888889,0.5138888888888888,0.5277777777777778,0.05555555555555555,0.1946624803767661,1,Jungle
Skarner,15.1,82,56,138,637,0.12872841444270017,0.08791208791208792,0.21664050235478807,82,5.5673393341076265,10936.719512195124,210.99600975609755,424.5768780487805,5673.878048780488,0.5121951219512195,0.3048780487804878,4989.40243902439,98.0609756097561,5.708735365853658,0.4024390243902439,0.6219512195121951,6.512195121951219,1.475609756097561,0.5609756097560976,0.3170731707317073,0.3170731707317073,0.4878048780487805,0.3170731707317073,0.23170731707317072,0.4268292682926829,0.06097560975609756,0.1946624803767661,1,Jungle
Xayah,15.1,89,49,138,637,0.13971742543171117,0.07692307692307693,0.21664050235478807,89,5.7298020331728194,14454.460674157302,315.962695505618,687.0632269662922,5862.056179775281,0.5280898876404494,0.2247191011235955,5428.76404494382,134.79775280898878,9.664731460674158,0.5730337078651685,0.4157303370786517,6,1.1797752808988764,0.5393258426966292,0.4831460674157303,0.3595505617977528,0.30337078651685395,0.3595505617977528,0.34831460674157305,0.42696629213483145,0.0449438202247191,0.1946624803767661,1,ADC
Sylas,15.1,62,70,132,637,0.09733124018838304,0.10989010989010987,0.20722135007849293,62,5.755837173579109,12774.983870967742,279.46222419354837,555.1815596774194,7192.403225806452,0.5967741935483871,0.24193548387096775,5342.193548387097,125.33870967741936,7.7615,0.4838709677419355,0.5967741935483871,6.709677419354839,1.7903225806451613,0.4838709677419355,0.3870967741935484,0.27419354838709675,0.3387096774193548,0.5,0.3870967741935484,0.4032258064516129,0.04838709677419355,0.1946624803767661,1,Mid
Nocturne,15.1,44,87,131,637,0.06907378335949764,0.13657770800627944,0.20565149136577707,44,5.737256493506494,11664.977272727272,250.57998636363635,467.10595454545455,6168.636363636364,0.5454545454545454,0.29545454545454547,5478.818181818182,112.5,6.820893181818182,0.5909090909090909,0.5,5.818181818181818,1.5909090909090908,0.5227272727272727,0.5227272727272727,0.4090909090909091,0.3409090909090909,0.25,0.2272727272727273,0.4090909090909091,0,0.1946624803767661,1,Jungle
